product_id_erp,onsale_web,price,stock_quantity,stock_status,purchase_price,product_id_web,total_sales,tax_status,product_type,post_title,z_score,CA_article,Rotation_stock,Valorisation_stock,prix_HT,taux_de_marge
4223,True,9.7,42,instock,4.81,16585,15.0,taxable,Vin,Xavier Frissant Touraine Sauvignon 2019,-0.8486813532406013,145.5,2.8,407.4,8.08,67.98
4224,True,17.2,21,instock,8.53,15306,9.0,taxable,Vin,Pierre Martin Sancerre Chavignol Rouge 2017,-0.5667603387115436,154.79999999999998,2.3333333333333335,361.2,14.33,68.0
4225,True,16.9,27,instock,9.08,16497,13.0,taxable,Vin,Pierre Martin Sancerre Chavignol Blanc 2019,-0.578037179292706,219.7,2.076923076923077,456.29999999999995,14.08,55.07
4227,True,12.6,24,instock,6.77,15261,8.0,taxable,Vin,La Cotelleraie Saint-Nicolas-de-Bourgueil La Croisée 2018,-0.7396718942893656,100.8,3.0,302.4,10.5,55.1
4228,True,29.9,30,instock,16.07,12657,9.0,taxable,Vin,Domaine de Bellivière Jasnières Les Rosiers 2015,-0.08937408744233932,269.09999999999997,3.3333333333333335,897.0,24.92,55.07
4229,True,9.6,28,instock,4.96,15403,11.0,taxable,Vin,Mérieau Touraine L'Arpent des Vaudons 2018,-0.8524403001009887,105.6,2.5454545454545454,268.8,8.0,61.29
4231,True,11.1,22,instock,5.85,15461,10.0,taxable,Vin,Argentine Mendoza Alamos Malbec 2018,-0.7960560971951772,111.0,2.2,244.2,9.25,58.12
4232,True,11.1,37,instock,5.62,16269,12.0,taxable,Vin,Argentine Mendoza Alamos Chardonnay 2019,-0.7960560971951772,133.2,3.0833333333333335,410.7,9.25,64.59
4233,False,20.0,0,outofstock,10.33,,,,,,-0.46150982662069545,,0.0,0.0,16.67,61.37
4235,True,17.1,41,instock,9.01,13905,13.0,taxable,Vin,Maroc Graillot/Thaleb Tandem Syrah 2015,-0.570519285571931,222.3,3.1538461538461537,701.1,14.25,58.16
4239,True,28.0,27,instock,14.76,16567,10.0,taxable,Vin,Domaine Augustin Collioure Blanc Adéodat 2019,-0.16079407778970056,280.0,2.7,756.0,23.33,58.06
4240,True,28.0,29,instock,14.47,15436,9.0,taxable,Vin,Domaine Augustin Collioure Rouge Adéodat 2017,-0.16079407778970056,252.0,3.2222222222222223,812.0,23.33,61.23
4241,True,8.9,0,outofstock,4.37,14725,15.0,taxable,Vin,Parcé Frères IGP Côtes Catalanes Hommage à Fernand Blanc 2019,-0.8787529281237009,133.5,0.0,0.0,7.42,69.79
4242,True,8.6,30,instock,4.22,15310,14.0,taxable,Vin,Parcé Frères Côtes du Roussillon Villages Zoé Rouge 2018,-0.8900297687048631,120.39999999999999,2.142857142857143,258.0,7.17,69.91
4244,True,13.5,39,instock,6.63,15770,13.0,taxable,Vin,La Préceptorie Côtes du Roussillon Coume Marie 2018,-0.7058413725458788,175.5,3.0,526.5,11.25,69.68
4245,True,8.9,27,instock,4.69,16097,9.0,taxable,Vin,Parcé Frères IGP Pays d'Oc Zoé Viognier 2019,-0.8787529281237009,80.10000000000001,3.0,240.3,7.42,58.21
4246,True,15.3,29,instock,8.14,15428,9.0,taxable,Vin,Domaine Saint-Denis Mâcon Lugny 2017,-0.6381803290589049,137.70000000000002,3.2222222222222223,443.70000000000005,12.75,56.63
4248,True,14.8,38,instock,7.49,15033,12.0,taxable,Vin,Domaine Saint-Denis Mâcon Chardonnay 2017,-0.6569750633608421,177.60000000000002,3.1666666666666665,562.4,12.33,64.62
4250,True,19.5,24,instock,9.97,16317,11.0,taxable,Vin,Domaine Saint-Denis Bourgogne Rouge Clos de la Coque 2018,-0.48030456092263263,214.5,2.1818181818181817,468.0,16.25,62.99
4251,True,14.1,31,instock,7.65,15032,11.0,taxable,Vin,Domaine Saint-Denis Bourgogne Rouge Le Clos 2017,-0.683287691383554,155.1,2.8181818181818183,437.09999999999997,11.75,53.59
4253,True,59.6,5,instock,30.18,6616,5.0,taxable,Vin,Domaine Huet Vouvray Le Clos du Bourg Moelleux Première Trie 2008,1.0270331300927293,298.0,1.0,298.0,49.67,64.58
4254,True,26.9,20,instock,14.59,12203,9.0,taxable,Vin,Domaine Huet Vouvray Haut-Lieu Demi-Sec 2015,-0.2021424932539624,242.1,2.2222222222222223,538.0,22.42,53.67
4256,True,24.4,0,outofstock,12.61,14253,9.0,taxable,Vin,Domaine Huet Vouvray Haut-Lieu Sec 2017,-0.2961161647636483,219.6,0.0,0.0,20.33,61.22
4257,True,31.7,16,instock,17.2,12476,10.0,taxable,Vin,Domaine Huet Vouvray Le Mont Moelleux 2015,-0.021713043955365448,317.0,1.6,507.2,26.42,53.6
4258,True,32.1,12,instock,17.25,14485,8.0,taxable,Vin,Domaine Huet Vouvray Le Mont Sec 2017,-0.006677256513815623,256.8,1.5,385.20000000000005,26.75,55.07
4260,True,12.2,31,instock,6.37,14945,13.0,taxable,Vin,Chermette Domaine du Vissoux Beaujolais Blanc Collonge 2017,-0.7547076817309155,158.6,2.3846153846153846,378.2,10.17,59.65
4261,True,9.9,48,instock,5.01,15662,15.0,taxable,Vin,Chermette Domaine du Vissoux Beaujolais Griottes 2018,-0.8411634595198265,148.5,3.2,475.20000000000005,8.25,64.67
4262,True,15.8,43,instock,8.33,15663,13.0,taxable,Vin,Chermette Domaine du Vissoux Brouilly Pierreux 2018,-0.6193855947569678,205.4,3.3076923076923075,679.4,13.17,58.1
4263,True,15.8,18,instock,8.49,15664,9.0,taxable,Vin,Chermette Domaine du Vissoux Fleurie Poncié 2018,-0.6193855947569678,142.20000000000002,2.0,284.40000000000003,13.17,55.12
4264,True,17.8,16,instock,9.2,15665,7.0,taxable,Vin,Chermette Domaine du Vissoux Moulin à Vent Les Trois Roches 2018,-0.544206657549219,124.60000000000001,2.2857142857142856,284.8,14.83,61.2
4265,True,9.6,27,instock,4.81,15136,12.0,taxable,Vin,Domaine Bulliat Beaujolais Villages Bibine 2018,-0.8524403001009887,115.19999999999999,2.25,259.2,8.0,66.32
4267,True,19.0,26,instock,9.33,16537,12.0,taxable,Vin,Domaine Bulliat Morgon Amphore Cou de Jus 2019,-0.4990992952245698,228.0,2.1666666666666665,494.0,15.83,69.67
4268,True,15.2,15,instock,7.54,16307,7.0,taxable,Vin,Domaine Bulliat Morgon Le Colombier 2019,-0.6419392759192923,106.39999999999999,2.142857142857143,228.0,12.67,68.04
4269,True,10.2,28,instock,5.32,16244,12.0,taxable,Vin,Domaine Sérol Côte Roannaise Les Originelles 2019,-0.8298866189386642,122.39999999999999,2.3333333333333335,285.59999999999997,8.5,59.77
4270,True,15.5,22,instock,8.25,15839,10.0,taxable,Vin,Domaine Sérol Côte Roannaise Les Millerands 2018,-0.63066243533813,155.0,2.2,341.0,12.92,56.61
4271,True,16.6,23,instock,8.32,13460,10.0,taxable,Vin,Domaine Sérol Côte Roannaise Perdrizière 2016,-0.5893140198738682,166.0,2.3,381.8,13.83,66.23
4272,True,9.2,26,instock,4.85,13089,13.0,taxable,Vin,Domaine Sérol Côte Roannaise Rosé Cabochard 2016,-0.8674760875425386,119.6,2.0,239.2,7.67,58.14
4274,True,12.9,0,outofstock,6.33,12942,8.0,taxable,Vin,Domaine Sérol Vin Mousseux Rosé Turbullent Méthode Ancestrale,-0.7283950537082035,103.2,0.0,0.0,10.75,69.83
4275,True,14.9,62,instock,7.78,14864,24.0,taxable,Vin,I Fabbri Chianti Classico Lamole 2017,-0.6532161165004547,357.6,2.5833333333333335,923.8000000000001,12.42,59.64
4276,True,17.6,17,instock,9.46,14527,7.0,taxable,Vin,I Fabbri Chianti Classico Terra Di Lamole 2015,-0.5517245512699939,123.20000000000002,2.4285714285714284,299.20000000000005,14.67,55.07
4277,True,24.8,28,instock,12.69,14865,9.0,taxable,Vin,I Fabbri Chianti Classico Riserva 2015,-0.28108037732209845,223.20000000000002,3.111111111111111,694.4,20.67,62.88
4278,False,21.5,0,outofstock,10.78,,,,,,-0.40512562371488386,,0.0,0.0,17.92,66.23
4279,False,10.8,0,outofstock,5.64,,,,,,-0.8073329377763395,,0.0,0.0,9.0,59.57
4280,True,18.9,37,instock,9.57,15690,12.0,taxable,Vin,Château de Cazeneuve Languedoc Blanc 2016,-0.5028582420849573,226.79999999999998,3.0833333333333335,699.3,15.75,64.58
4281,True,11.6,30,instock,5.69,16330,12.0,taxable,Vin,Château de Cazeneuve Val de Montferrand Rouge Caza Sorix 2019,-0.77726136289324,139.2,2.5,348.0,9.67,69.95
4283,True,27.0,0,outofstock,13.25,16154,8.0,taxable,Vin,Château de Cazeneuve Pic Saint-Loup Le Roc Des Mates 2017,-0.19838354639357492,216.0,0.0,0.0,22.5,69.81
4285,True,41.0,5,instock,22.03,16153,4.0,taxable,Vin,Château de Cazeneuve Pic Saint-Loup Le Sang Du Calvaire 2017,0.3278690140606661,164.0,1.25,205.0,34.17,55.11
4286,True,69.8,6,instock,36.06,16066,3.0,taxable,Vin,Domaine Hauvette Les Baux de Provence Amethyste 2017,1.4104457098522476,209.39999999999998,2.0,418.79999999999995,58.17,61.31
4287,True,38.6,8,instock,20.34,16065,7.0,taxable,Vin,Domaine Hauvette Les Baux de Provence Cornaline 2014,0.2376542894113677,270.2,1.1428571428571428,308.8,32.17,58.16
4288,True,26.7,26,instock,14.48,15292,8.0,taxable,Vin,Domaine Hauvette IGP Alpilles Jaspe 2017,-0.20966038697473724,213.6,3.25,694.1999999999999,22.25,53.66
4289,False,22.8,0,outofstock,11.9,13771,,,,,-0.3562593145298472,,0.0,0.0,19.0,59.66
4297,True,19.0,33,instock,10.31,16246,10.0,taxable,Vin,Domaine de La Tour Du Bon Bandol Blanc 2019,-0.4990992952245698,190.0,3.3,627.0,15.83,53.54
4298,True,23.2,17,instock,11.99,16501,6.0,taxable,Vin,Domaine de La Tour Du Bon Bandol Rouge 2018,-0.3412235270882975,139.2,2.8333333333333335,394.4,19.33,61.22
4299,True,39.1,10,instock,19.19,16578,8.0,taxable,Vin,Domaine de La Tour Du Bon Bandol Rouge Saint Ferréol 2018,0.2564490237133049,312.8,1.25,391.0,32.58,69.78
4300,True,44.0,2,instock,23.42,15567,2.0,taxable,Vin,Domaine de La Tour Du Bon Bandol Rouge En Sol 2017,0.4406374198722892,88.0,1.0,88.0,36.67,56.58
4301,True,17.5,19,instock,9.49,16553,7.0,taxable,Vin,Domaine de La Tour Du Bon Bandol Rosé 2019,-0.5554834981303813,122.5,2.7142857142857144,332.5,14.58,53.64
4303,True,30.0,15,instock,15.19,13172,10.0,taxable,Vin,Rimauresq Côtes de Provence Rouge Cru Classé Quintessence 2015,-0.08561514058195183,300.0,1.5,450.0,25.0,64.58
4304,True,8.1,45,instock,4.19,15120,14.0,taxable,Vin,Domaine de l'Idylle Savoie Cruet 2018,-0.9088245030068003,113.39999999999999,3.2142857142857144,364.5,6.75,61.1
4306,True,10.7,52,instock,5.31,15949,15.0,taxable,Vin,Domaine de l'Idylle Roussette de Savoie Anne de Chypre 2018,-0.811091884636727,160.5,3.466666666666667,556.4,8.92,67.98
4307,True,10.9,37,instock,5.8,15946,14.0,taxable,Vin,Domaine de l'Idylle Savoie Mondeuse Le Tithonien 2018,-0.8035739909159522,152.6,2.642857142857143,403.3,9.08,56.55
4334,True,49.0,142,instock,30.01,7818,7.0,taxable,Champagne,Champagne Gosset Grand Blanc de Blancs,0.628584762891661,343.0,20.285714285714285,6958.0,40.83,36.05
4336,True,35.5,73,instock,21.12,13599,6.0,taxable,Champagne,Champagne Mailly Grand Cru Blanc de Pinot Noir,0.12112693673935715,213.0,12.166666666666666,2591.5,29.58,40.06
4337,True,83.0,145,instock,48.9,4679,0.0,taxable,Champagne,Champagne Mailly Grand Cru Les Echansons 2007,1.9066266954233893,0.0,0.0,12035.0,69.17,41.45
4348,True,59.0,125,instock,34.76,12586,5.0,taxable,Champagne,Champagne Egly-Ouriet Grand Cru Brut Tradition,1.0044794489304045,295.0,25.0,7375.0,49.17,41.46
4350,True,79.5,145,instock,47.3,12588,7.0,taxable,Champagne,Champagne Egly-Ouriet Grand Cru Extra Brut V.P.,1.775063555309829,556.5,20.714285714285715,11527.5,66.25,40.06
4352,True,225.0,0,outofstock,137.81,15940,11.0,taxable,Champagne,Champagne Egly-Ouriet Grand Cru Millésimé 2008,7.244331237173548,2475.0,0.0,0.0,187.5,36.06
4353,True,79.5,127,instock,45.91,12587,14.0,taxable,Champagne,Champagne Egly-Ouriet Grand Cru Brut Rosé,1.775063555309829,1113.0,9.071428571428571,10096.5,66.25,44.3
4355,True,12.65,97,instock,77.48,12589,0.0,taxable,Champagne,Champagne Egly-Ouriet Grand Cru Blanc de Noirs,-0.7377924208591721,0.0,0.0,1227.05,10.54,-86.4
4356,True,51.6,81,instock,31.0,12585,3.0,taxable,Champagne,Champagne Egly-Ouriet Premier Cru Les Vignes de Vrigny,0.7263173812617344,154.8,27.0,4179.6,43.0,38.71
4357,True,39.0,115,instock,22.3,9562,5.0,taxable,Champagne,Champagne Larmandier-Bernier Latitude,0.2526900768529174,195.0,23.0,4485.0,32.5,45.74
4358,True,77.0,81,instock,47.16,13854,8.0,taxable,Champagne,Champagne Larmandier-Bernier Grand Cru Vieilles Vignes du Levant 2008,1.6810898838001431,616.0,10.125,6237.0,64.17,36.07
4359,True,85.6,112,instock,51.93,13853,7.0,taxable,Champagne,Champagne Larmandier-Bernier Grand Cru Les Chemins d'Avize 2011,2.0043593137934623,599.1999999999999,16.0,9587.199999999999,71.33,37.36
4364,True,49.5,4,instock,23.6,11585,3.0,taxable,Whisky,Wemyss Malts Blended Malt Scotch Whisky The Hive,0.6473794971935982,148.5,1.3333333333333333,198.0,41.25,74.79
4391,True,49.5,7,instock,22.01,11467,5.0,taxable,Whisky,Wemyss Malts Blended Malt Scotch Whisky Peat Chimney,0.6473794971935982,247.5,1.4,346.5,41.25,87.41
4392,True,49.5,3,instock,22.01,11586,3.0,taxable,Whisky,Wemyss Malts Blended Malt Scotch Whisky Spice King,0.6473794971935982,148.5,1.0,148.5,41.25,87.41
4393,True,57.0,5,instock,26.13,13765,3.0,taxable,Whisky,Wemyss Malts Blended Malt Scotch Whisky Vanilla Burst,0.9293005117226559,171.0,1.6666666666666667,285.0,47.5,81.78
4394,True,59.8,3,instock,27.96,13766,2.0,taxable,Whisky,Wemyss Malts Blended Malt Scotch Whisky Treacle Chest,1.034551023813504,119.6,1.5,179.39999999999998,49.83,78.22
4395,True,27.5,9,instock,13.11,11587,7.0,taxable,Whisky,Wemyss Malts Blended Scotch Whisky Lord Elcho,-0.17958881209163774,192.5,1.2857142857142858,247.5,22.92,74.83
4396,True,62.0,0,outofstock,28.42,9636,0.0,taxable,Whisky,Wemyss Malts Blended Malt Scotch Whisky The Hive 12 ans,1.1172478547420277,0.0,0.0,0.0,51.67,81.81
4397,True,59.0,5,instock,27.31,12639,3.0,taxable,Whisky,Wemyss Malts Blended Malt Scotch Whisky The Hive Batch Strength,1.0044794489304045,177.0,1.6666666666666667,295.0,49.17,80.04
4398,True,59.0,10,instock,28.39,12641,7.0,taxable,Whisky,Wemyss Malts Blended Malt Scotch Whisky Peat Chimney Batch Strength,1.0044794489304045,413.0,1.4285714285714286,590.0,49.17,73.19
4399,True,59.0,10,instock,28.12,12640,6.0,taxable,Whisky,Wemyss Malts Blended Malt Scotch Whisky Spice King Batch Strength,1.0044794489304045,354.0,1.6666666666666667,590.0,49.17,74.86
4400,True,44.0,12,instock,21.18,14768,9.0,taxable,Cognac,Cognac Frapin 1270,0.4406374198722892,396.0,1.3333333333333333,528.0,36.67,73.14
4401,True,62.5,5,instock,27.21,3506,3.0,taxable,Cognac,Cognac Frapin VSOP,1.136042589043965,187.5,1.6666666666666667,312.5,52.08,91.4
4402,True,176.0,11,instock,78.25,3510,3.0,taxable,Cognac,Cognac Frapin VIP XO,5.402447275583705,528.0,3.6666666666666665,1936.0,146.67,87.44
4404,True,108.5,17,instock,52.22,3507,4.0,taxable,Cognac,Cognac Frapin Château de Fontpinot XO,2.865158144822186,434.0,4.25,1844.5,90.42,73.15
4405,True,68.1,15,instock,32.46,13230,7.0,taxable,Cognac,Cognac Frapin Château de Fontpinot XO 1/2,1.346543613225661,476.69999999999993,2.142857142857143,1021.4999999999999,56.75,74.83
4406,True,157.0,12,instock,69.08,7819,4.0,taxable,Cognac,Cognac Frapin Château de Fontpinot 1989 20 Ans d'Age,4.688247372110092,628.0,3.0,1884.0,130.83,89.39
4407,True,104.0,14,instock,46.71,3509,5.0,taxable,Cognac,Cognac Frapin Cigar Blend,2.6960055361047512,520.0,2.8,1456.0,86.67,85.55
4558,True,28.1,23,instock,15.24,15426,9.0,taxable,Vin,Domaine de Montcalmès Terrasses du Larzac Rouge 2017,-0.15703513092931307,252.9,2.5555555555555554,646.3000000000001,23.42,53.67
4564,True,21.7,28,instock,11.66,15621,10.0,taxable,Vin,Domaine Giudicelli Vin de France Eté Rouge 2018,-0.39760772999410904,217.0,2.8,607.6,18.08,55.06
4565,False,30.5,3,instock,15.92,,,,,,-0.06682040628001465,,0.0,91.5,25.42,59.67
4566,True,28.5,19,instock,15.31,15457,8.0,taxable,Vin,Domaine de Montcalmès Coteaux du Languedoc Blanc 2017,-0.14199934348776339,228.0,2.375,541.5,23.75,55.13
4568,False,21.5,0,outofstock,11.22,15065,,,,,-0.40512562371488386,,0.0,0.0,17.92,59.71
4573,True,67.2,12,instock,36.46,13604,8.0,taxable,Vin,Château de Meursault Beaune-Grèves Les Trois Journaux 1er Cru 2015,1.3127130914821745,537.6,1.5,806.4000000000001,56.0,53.59
4577,False,49.0,1,instock,24.05,,,,,,0.628584762891661,,0.0,49.0,40.83,69.77
4578,False,40.0,3,instock,20.05,,,,,,0.29027954545679174,,0.0,120.0,33.33,66.23
4582,True,109.6,18,instock,53.8,12857,1.0,taxable,Vin,Château de Meursault Puligny-Montrachet 1er Cru Champ Canet 2014,2.9065065602864473,109.6,18.0,1972.8,91.33,69.76
4584,False,32.3,0,outofstock,17.36,14785,,,,,0.0008406372069590883,,0.0,0.0,26.92,55.07
4594,True,144.0,0,outofstock,87.36,,,,,,4.199584280259725,,0.0,0.0,120.0,37.36
4596,True,43.9,7,instock,22.91,15476,5.0,taxable,Vin,Marc Colin Et Fils Chassagne-Montrachet Blanc Margot 2017,0.4368784730119017,219.5,1.4,307.3,36.58,59.67
4597,True,61.6,7,instock,33.42,14000,4.0,taxable,Vin,Marc Colin Et Fils Chassagne-Montrachet Blanc Les Vide-Bourses 1er Cru 2016,1.102212067300478,246.4,1.75,431.2,51.33,53.59
4598,True,41.8,5,instock,21.38,15478,5.0,taxable,Vin,Marc Colin Et Fils Saint-Aubin Blanc En Montceau 2017,0.3579405889437655,209.0,1.0,209.0,34.83,62.91
4599,False,36.9,0,outofstock,18.3,,,,,,0.17375219278478118,,0.0,0.0,30.75,68.03
4600,True,26.5,15,instock,13.14,15475,7.0,taxable,Vin,Marc Colin Et Fils Chassagne-Montrachet Rouge Vieilles Vignes 2017,-0.2171782806955121,185.5,2.142857142857143,397.5,22.08,68.04
4601,True,16.1,24,instock,8.57,16151,7.0,taxable,Vin,Catherine et Claude Maréchal Bourgogne Aligoté 2018,-0.6081087541758053,112.70000000000002,3.4285714285714284,386.40000000000003,13.42,56.59
4602,True,31.5,8,instock,16.93,15659,4.0,taxable,Vin,Catherine et Claude Maréchal Chorey-Lès-Beaune 2017,-0.02923093767614029,126.0,2.0,252.0,26.25,55.05
4603,True,31.5,8,instock,15.95,15147,6.0,taxable,Vin,Catherine et Claude Maréchal Ladoix Rouge Les Chaillots 2017,-0.02923093767614029,189.0,1.3333333333333333,252.0,26.25,64.58
4604,True,49.0,5,instock,25.06,15660,4.0,taxable,Vin,Catherine et Claude Maréchal Pommard La Chanière 2016,0.628584762891661,196.0,1.25,245.0,40.83,62.93
4605,True,32.2,9,instock,16.47,15148,9.0,taxable,Vin,Catherine et Claude Maréchal Savigny-Lès-Beaune Rouge 2016,-0.002918309653428134,289.8,1.0,289.8,26.83,62.9
4606,True,50.1,0,outofstock,24.59,15149,0.0,taxable,Vin,Catherine et Claude Maréchal Volnay 2017,0.6699331783559228,0.0,0.0,0.0,41.75,69.78
4607,True,13.4,41,instock,7.13,15146,12.0,taxable,Vin,François Bergeret Hautes Côtes de Beaune Vieilles Vignes Rondo 2017,-0.7096003194062662,160.8,3.4166666666666665,549.4,11.17,56.66
4609,True,11.8,40,instock,6.04,15145,14.0,taxable,Vin,François Bergeret Hautes Côtes de Beaune Rouge 2017,-0.7697434691724652,165.20000000000002,2.857142857142857,472.0,9.83,62.75
4610,True,13.1,34,instock,6.5,15801,10.0,taxable,Vin,François Bergeret Hautes Côtes de Beaune Blanc 2018,-0.7208771599874284,131.0,3.4,445.4,10.92,68.0
4611,True,26.2,29,instock,13.67,15452,11.0,taxable,Vin,Gilbert Picq Chablis Vosgros 1er Cru 2017,-0.22845512127667442,288.2,2.6363636363636362,759.8,21.83,59.69
4612,True,20.6,0,outofstock,10.22,15038,5.0,taxable,Vin,Gilbert Picq Chablis Vieilles Vignes 2017,-0.43895614545837075,103.0,0.0,0.0,17.17,68.0
4613,True,16.9,23,instock,8.38,15030,11.0,taxable,Vin,Gilbert Picq Chablis 2017,-0.578037179292706,185.89999999999998,2.090909090909091,388.7,14.08,68.02
4614,True,19.0,23,instock,10.31,15875,7.0,taxable,Vin,Gilbert Picq Chablis En Vaudécorse 2017,-0.4990992952245698,133.0,3.2857142857142856,437.0,15.83,53.54
4615,True,24.0,16,instock,12.28,16186,7.0,taxable,Vin,Alphonse Mellot Sancerre Blanc La Moussière 2018,-0.311151952205198,168.0,2.2857142857142856,384.0,20.0,62.87
4616,True,57.0,10,instock,27.98,14371,6.0,taxable,Vin,Alphonse Mellot Sancerre Rouge La Demoiselle 2015,0.9293005117226559,342.0,1.6666666666666667,570.0,47.5,69.76
4617,True,67.5,6,instock,35.57,10459,4.0,taxable,Vin,Alphonse Mellot Sancerre Rouge Génération XIX 2011,1.3239899320633366,270.0,1.5,405.0,56.25,58.14
4618,True,30.6,0,outofstock,16.44,14372,0.0,taxable,Vin,Alphonse Mellot Sancerre Rouge La Moussière 2014,-0.06306145941962717,0.0,0.0,0.0,25.5,55.11
4619,True,59.0,8,instock,32.01,11049,4.0,taxable,Vin,Alphonse Mellot Sancerre Rouge En Grands Champs 2012,1.0044794489304045,236.0,2.0,472.0,49.17,53.61
4620,True,11.9,28,instock,6.03,15850,13.0,taxable,Vin,Bernard Baudry Chinon Rouge Les Granges 2018,-0.7659845223120778,154.70000000000002,2.1538461538461537,333.2,9.92,64.51
4621,True,16.5,36,instock,8.53,15849,12.0,taxable,Vin,Bernard Baudry Chinon Rouge Les Grézeaux 2017,-0.5930729667342557,198.0,3.0,594.0,13.75,61.2
4625,True,52.4,4,instock,28.16,812,3.0,taxable,Vin,Marcel Windholtz Eau de Vie de Sureau,0.7563889561448338,157.2,1.3333333333333333,209.6,43.67,55.08
4626,True,52.9,4,instock,27.88,807,2.0,taxable,Vin,Marcel Windholtz Eau de Vie de Prunelle Sauvage,0.7751836904467709,105.8,2.0,211.6,44.08,58.11
4627,True,58.3,2,instock,28.62,805,2.0,taxable,Vin,Marcel Windholtz Eau de Vie de Poire Williams Réserve Particulière,0.9781668209076925,116.6,1.0,116.6,48.58,69.74
4628,True,39.6,8,instock,21.07,802,5.0,taxable,Vin,Marcel Windholtz Eau de Vie de Marc de Muscat,0.2752437580152421,198.0,1.6,316.8,33.0,56.62
4629,True,52.4,7,instock,27.07,2534,4.0,taxable,Vin,Marcel Windholtz Eau de Vie de Fraise,0.7563889561448338,209.6,1.75,366.8,43.67,61.32
4630,True,62.4,1,instock,33.21,793,1.0,taxable,Vin,Marcel Windholtz Eau de Vie de Coing,1.1322836421835774,62.4,1.0,62.4,52.0,56.58
4631,True,76.8,1,instock,38.49,791,1.0,taxable,Vin,Marcel Windholtz Eau de Vie de Baie de Houx,1.6735719900793682,76.8,1.0,76.8,64.0,66.28
4632,True,50.0,9,instock,26.87,2179,7.0,taxable,Vin,Marcel Windholtz Eau de Vie de Quetsch d'Alsace Réserve Particulière,0.6661742314955353,350.0,1.2857142857142858,450.0,41.67,55.08
4633,True,52.4,5,instock,27.61,804,3.0,taxable,Vin,Marcel Windholtz Eau de Vie de Mirabelle d'Alsace Réserve Particulière,0.7563889561448338,157.2,1.6666666666666667,262.0,43.67,58.17
4634,True,41.0,11,instock,20.12,41,6.0,taxable,Vin,Marcel Windholtz Eau de Vie de Marc de Gewurztraminer,0.3278690140606661,246.0,1.8333333333333333,451.0,34.17,69.83
4635,True,62.4,12,instock,31.92,798,8.0,taxable,Vin,Marcel Windholtz Eau de Vie de Kirsch d'Alsace Réserve Particulière,1.1322836421835774,499.2,1.5,748.8,52.0,62.91
4636,True,50.0,0,outofstock,25.58,2361,4.0,taxable,Vin,Marcel Windholtz Eau de Vie de Framboise d'Alsace,0.6661742314955353,200.0,0.0,0.0,41.67,62.9
4646,True,21.5,27,instock,10.89,15848,10.0,taxable,Vin,Bernard Baudry Chinon Rouge Le Clos Guillot 2017,-0.40512562371488386,215.0,2.7,580.5,17.92,64.55
4647,True,28.5,45,instock,14.14,16525,22.0,taxable,Vin,Bernard Baudry Chinon Rouge La Croix Boissée 2017,-0.14199934348776339,627.0,2.0454545454545454,1282.5,23.75,67.96
4648,True,24.3,22,instock,12.68,16262,9.0,taxable,Vin,Bernard Baudry Chinon Blanc La Croix Boissée 2018,-0.2998751116240357,218.70000000000002,2.4444444444444446,534.6,20.25,59.7
4649,True,16.5,18,instock,8.1,16261,7.0,taxable,Vin,Bernard Baudry Chinon Blanc 2018,-0.5930729667342557,115.5,2.5714285714285716,297.0,13.75,69.75
4650,True,25.3,20,instock,13.07,15206,9.0,taxable,Vin,Thierry Germain Saumur Blanc L'Insolite 2018,-0.2622856430201613,227.70000000000002,2.2222222222222223,506.0,21.08,61.29
4651,True,49.0,7,instock,24.81,11849,7.0,taxable,Vin,Thierry Germain Saumur Blanc Terres 2014,0.628584762891661,343.0,1.0,343.0,40.83,64.57
4653,True,36.2,8,instock,19.64,13515,8.0,taxable,Vin,Thierry Germain Saumur-Champigny Franc De Pied 2016,0.1474395647620693,289.6,1.0,289.6,30.17,53.62
4654,True,33.4,14,instock,17.43,13514,9.0,taxable,Vin,Thierry Germain Saumur-Champigny La Marginale 2016,0.04218905267122094,300.59999999999997,1.5555555555555556,467.59999999999997,27.83,59.67
4655,True,40.2,7,instock,20.35,13516,7.0,taxable,Vin,Thierry Germain Saumur-Champigny Les Mémoires 2016,0.29779743917756674,281.40000000000003,1.0,281.40000000000003,33.5,64.62
4656,True,43.0,13,instock,22.88,10814,7.0,taxable,Vin,Thierry Germain Saumur-Champigny Outre Terre 2013,0.40304795126841486,301.0,1.8571428571428572,559.0,35.83,56.6
4657,True,43.0,3,instock,21.55,11847,3.0,taxable,Vin,Thierry Germain Saumur-Champigny Outre Terre 2014,0.40304795126841486,129.0,1.0,129.0,35.83,66.26
4658,True,48.8,4,instock,25.97,13517,3.0,taxable,Vin,Thierry Germain Saumur-Champigny Outre Terre 2016,0.621066869170886,146.39999999999998,1.3333333333333333,195.2,40.67,56.6
4659,False,23.6,0,outofstock,12.56,,,,,,-0.3261877396467477,,0.0,0.0,19.67,56.61
4662,True,20.8,13,instock,10.96,16081,6.0,taxable,Vin,Pierre Martin Sancerre Les Monts Damnés 2018,-0.4314382517375959,124.80000000000001,2.1666666666666665,270.40000000000003,17.33,58.12
4664,True,16.4,20,instock,8.39,15402,9.0,taxable,Vin,La Cotelleraie Saint-Nicolas-de-Bourgueil Le Vau Jaumier 2016,-0.5968319135946432,147.6,2.2222222222222223,328.0,13.67,62.93
